storeid,lat,lon,country,display_name,road,house_number,city,state,suburb,postcode,category,type,osm_type,osm_id
900032766,-33.5546417,-70.614627,,"10501, Pasaje Vicuña, Villa La Serena, La Granja, Provincia de Santiago, Región Metropolitana de Santiago, 8250736, Chile",Pasaje Vicuña,10501,,Región Metropolitana de Santiago,La Granja,8250736,place,house,node,1250283760.0
900032767,-33.4377681,-70.648509,,"Me Tinca, 434, San Antonio, Barrio Bellas Artes, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8320202, Chile",San Antonio,434,Santiago,Región Metropolitana de Santiago,,8320202,amenity,restaurant,node,4494180594.0
900032773,-33.439424,-70.6133239,,"1362, Avenida Antonio Varas, Providencia, Provincia de Santiago, Región Metropolitana de Santiago, 7500000, Chile",Avenida Antonio Varas,1362,Providencia,Región Metropolitana de Santiago,Providencia,7500000,building,apartments,way,38619012.0
900032829,-33.5356105,-70.6523516,,"1002, Avenida Las Brisas, La Cisterna, Provincia de Santiago, Región Metropolitana de Santiago, 7970670, Chile",Avenida Las Brisas,1002,La Cisterna,Región Metropolitana de Santiago,La Cisterna,7970670,place,house,way,108654040.0
900033044,-33.4468888,-70.62434,,"1365, Girardi, Barrio Italia, Providencia, Provincia de Santiago, Región Metropolitana de Santiago, 7501297, Chile",Girardi,1365,Providencia,Región Metropolitana de Santiago,,7501297,place,house,way,108391492.0
900033058,-33.5683128,-70.5797742,,"4017, Géminis, Villa Andes del Sur, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8301703, Chile",Géminis,4017,,Región Metropolitana de Santiago,Puente Alto,8301703,place,house,way,109119829.0
900033210,-33.4784463,-70.74954083,,"4718, Avenida Longitudinal, Las Palmas de Maipú, Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9290386, Chile",Avenida Longitudinal,4718,,Región Metropolitana de Santiago,Maipú,9290386,place,house,way,109455273.0
900035328,-33.352982,-70.510015,,"13616, El Gabino, Pueblito de Lo Barnechea, Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, 7690286, Chile",El Gabino,13616,Lo Barnechea,Región Metropolitana de Santiago,Lo Barnechea,7690286,place,house,way,108371141.0
900035332,-33.352982,-70.510015,,"13616, El Gabino, Pueblito de Lo Barnechea, Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, 7690286, Chile",El Gabino,13616,Lo Barnechea,Región Metropolitana de Santiago,Lo Barnechea,7690286,place,house,way,108371141.0
900035356,-33.4584711,-70.6507927,,"952, Zenteno, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8329001, Chile",Zenteno,952,Santiago,Región Metropolitana de Santiago,,8329001,place,house,way,112466261.0
900035365,-33.5977935,-70.5169998,,"Mampato Las Vizcachas, Las Vizcachas, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile",Mampato Las Vizcachas,,,Región Metropolitana de Santiago,Puente Alto,,highway,residential,way,639226391.0
900035366,-33.5983201,-70.5203606,,"Caletera Camino a San José de Maipo, Las Vizcachas, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile",Caletera Camino a San José de Maipo,,,Región Metropolitana de Santiago,Puente Alto,,highway,residential,way,440408375.0
900035367,-33.5980705,-70.5189203,,"Camino a San José de Maipo, Las Vizcachas, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile",Camino a San José de Maipo,,,Región Metropolitana de Santiago,Puente Alto,,highway,primary,way,599627648.0
900035372,-33.4725093,-70.6496185,,"2102, Nataniel Cox, Barrio Franklin, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8360892, Chile",Nataniel Cox,2102,Santiago,Región Metropolitana de Santiago,,8360892,place,house,node,1262405372.0
900035402,-33.41116198,-70.57582349,,"5088, Avenida Apoquindo, Nueva Las Condes, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7550000, Chile",Avenida Apoquindo,5088,,Región Metropolitana de Santiago,Las Condes,7550000,place,house,node,1244542474.0
900035477,-33.4738809,-70.6493322,,"San Francisco, 2122, Nataniel Cox, Barrio Franklin, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8360892, Chile",Nataniel Cox,2122,Santiago,Región Metropolitana de Santiago,,8360892,shop,optician,node,7201390588.0
900035479,-33.4348582,-70.627614,,"445, Avenida Providencia, Providencia, Provincia de Santiago, Región Metropolitana de Santiago, 7500128, Chile",Avenida Providencia,445,Providencia,Región Metropolitana de Santiago,,7500128,place,house,way,56079161.0
900035490,-33.4314478,-70.6462178,,"502, Antonia López de Bello, Patronato, Recoleta, Provincia de Santiago, Región Metropolitana de Santiago, 7530215, Chile",Antonia López de Bello,502,Recoleta,Región Metropolitana de Santiago,,7530215,place,house,way,112605423.0
900035533,-33.44604,-70.651937,,"1159, Alonso de Ovalle, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8330164, Chile",Alonso de Ovalle,1159,Santiago,Región Metropolitana de Santiago,,8330164,place,house,way,112503449.0
900035547,-33.3550153,-70.6713812,,"7280, Avenida Pedro Fontova, Condominio Terranorte, Huechuraba, Provincia de Santiago, Región Metropolitana de Santiago, 8600651, Chile",Avenida Pedro Fontova,7280,Huechuraba,Región Metropolitana de Santiago,,8600651,building,retail,way,446427686.0
900035568,-33.498768,-70.6533834,,"4906, Gran Avenida José Miguel Carrera, Barrio Llico, San Miguel, Provincia de Santiago, Región Metropolitana de Santiago, 8920099, Chile",Gran Avenida José Miguel Carrera,4906,San Miguel,Región Metropolitana de Santiago,San Miguel,8920099,place,house,way,109312907.0
900035593,-33.34679109,-70.54389074,,"Strip Center Paseo la Cruz, 3200, Avenida Los Trapenses, Los Trapenses, Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, 7700651, Chile",Avenida Los Trapenses,3200,Lo Barnechea,Región Metropolitana de Santiago,,7700651,shop,shopping_centre,way,857777802.0
900035688,-33.5234968,-70.6001685,,"Ortodent, 7543E, Lia Aguirre, Bellavista de La Florida, La Florida, Provincia de Santiago, Región Metropolitana de Santiago, 8240000, Chile",Lia Aguirre,7543E,La Florida,Región Metropolitana de Santiago,La Florida,8240000,amenity,dentist,way,450889734.0
900035740,-33.4095721,-70.5447514,,"246, Vilanova, Los Domínicos, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7570936, Chile",Vilanova,246,,Región Metropolitana de Santiago,Las Condes,7570936,place,house,way,110263911.0
900035742,-33.4082447,-70.5525798,,"INACAP Apoquindo, 7282, Avenida Apoquindo, Renacimiento Italiano, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7550000, Chile",Avenida Apoquindo,7282,,Región Metropolitana de Santiago,Las Condes,7550000,amenity,university,way,175672187.0
900035777,-33.4582967,-70.6312236,,"182, Santa Elvira, Barrio Matta, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 7770613, Chile",Santa Elvira,182,Santiago,Región Metropolitana de Santiago,,7770613,place,house,node,1262408389.0
900035782,-33.4907698,-70.6579314,,"1384, Salesianos, San Miguel, Provincia de Santiago, Región Metropolitana de Santiago, 8910257, Chile",Salesianos,1384,San Miguel,Región Metropolitana de Santiago,San Miguel,8910257,place,house,way,109302175.0
900035795,-33.4559186,-70.6518627,,"821, Alejandro I, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8329001, Chile",Alejandro I,821,Santiago,Región Metropolitana de Santiago,,8329001,place,house,way,112466421.0
900035842,-33.4024271,-70.6620089,,"2350, Alonso de Reinoso, Independencia, Provincia de Santiago, Región Metropolitana de Santiago, 8380741, Chile",Alonso de Reinoso,2350,Independencia,Región Metropolitana de Santiago,,8380741,place,house,node,1260060993.0
900035843,-33.4654041,-70.649818,,"1464, Zenteno, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8360481, Chile",Zenteno,1464,Santiago,Región Metropolitana de Santiago,,8360481,place,house,way,110572864.0
900035879,-33.4332781,-70.654348,,"1192, General Mackenna, Barrio Bellas Artes, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8320012, Chile",General Mackenna,1192,Santiago,Región Metropolitana de Santiago,,8320012,place,house,way,112504838.0
900035882,-33.4406656,-70.6291775,,"282, Avenida Rancagua, Providencia, Provincia de Santiago, Región Metropolitana de Santiago, 7501231, Chile",Avenida Rancagua,282,Providencia,Región Metropolitana de Santiago,,7501231,place,house,way,108392023.0
900035889,-33.4332781,-70.654348,,"1192, General Mackenna, Barrio Bellas Artes, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8320012, Chile",General Mackenna,1192,Santiago,Región Metropolitana de Santiago,,8320012,place,house,way,112504838.0
900035957,-33.42839595,-70.56300682,,"1815, Hernando de Magallanes, La Reina, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7550000, Chile",Hernando de Magallanes,1815,,Región Metropolitana de Santiago,Las Condes,7550000,place,house,way,109099472.0
900035991,-33.4370617,-70.6115615,,"General Juan Mackenna O'reilly, Avenida Pocuro, Providencia, Provincia de Santiago, Región Metropolitana de Santiago, 7500000, Chile",Avenida Pocuro,,Providencia,Región Metropolitana de Santiago,Providencia,7500000,historic,memorial,node,5186787700.0
900036051,-33.4506925,-70.64002,,"460, Argomedo, Barrio Matta, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8330565, Chile",Argomedo,460,Santiago,Región Metropolitana de Santiago,,8330565,place,house,node,1279296886.0
900036085,-33.43681337,-70.64428806,,"489, Mosqueto, Barrio Bellas Artes, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8320070, Chile",Mosqueto,489,Santiago,Región Metropolitana de Santiago,,8320070,place,house,way,112603658.0
900036094,-33.5191079,-70.5780508,,"7219, Pasaje Alga, La Florida, Provincia de Santiago, Región Metropolitana de Santiago, 8240494, Chile",Pasaje Alga,7219,La Florida,Región Metropolitana de Santiago,,8240494,place,house,way,109276070.0
900036457,-33.4223296,-70.6118071,,"Zmart, Las Urbinas, Sanhattan, Providencia, Provincia de Santiago, Región Metropolitana de Santiago, 7500000, Chile",Las Urbinas,,Providencia,Región Metropolitana de Santiago,Providencia,7500000,shop,yes,node,4448361031.0
900036459,-33.4676913,-70.626008,,"1846, Avenida Vicuña Mackenna, Barrio Industrial Lo Valdivieso, Ñuñoa, Provincia de Santiago, Región Metropolitana de Santiago, 8360848, Chile",Avenida Vicuña Mackenna,1846,Ñuñoa,Región Metropolitana de Santiago,,8360848,place,house,way,108389056.0
900036460,-33.38959664,-70.57381932,,"1770, Pasaje Manquehue Norte, Vitacura, Provincia de Santiago, Región Metropolitana de Santiago, 7640639, Chile",Pasaje Manquehue Norte,1770,Vitacura,Región Metropolitana de Santiago,Vitacura,7640639,place,house,way,110716775.0
900036498,-33.4251913,-70.6156843,,"Donde Guido, 104, La Concepción, Providencia, Provincia de Santiago, Región Metropolitana de Santiago, 7500000, Chile",La Concepción,104,Providencia,Región Metropolitana de Santiago,Providencia,7500000,amenity,cafe,node,584420499.0
900036515,-33.4558349,-70.6322069,,"1091, Fray Camilo Henríquez, Barrio Matta, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8331059, Chile",Fray Camilo Henríquez,1091,Santiago,Región Metropolitana de Santiago,,8331059,place,house,node,1279298995.0
900036604,-33.4528237,-70.6202155,,"2198, Avenida Salvador, Barrio Italia, Ñuñoa, Provincia de Santiago, Región Metropolitana de Santiago, 7770386, Chile",Avenida Salvador,2198,Ñuñoa,Región Metropolitana de Santiago,,7770386,place,house,way,108390648.0
900036691,-33.5176132,-70.5980841,,"Mall Plaza Vespucio, 7110, Avenida Vicuña Mackenna Oriente, Bellavista de La Florida, La Florida, Provincia de Santiago, Región Metropolitana de Santiago, 8240000, Chile",Avenida Vicuña Mackenna Oriente,7110,La Florida,Región Metropolitana de Santiago,La Florida,8240000,shop,mall,way,25448975.0
900036692,-33.4387959,-70.564305,,"Tavelli, Pasaje Príncipe de Gales, La Reina, Provincia de Santiago, Región Metropolitana de Santiago, 7850000, Chile",Pasaje Príncipe de Gales,,,Región Metropolitana de Santiago,,7850000,shop,ice_cream,way,450887131.0
900036759,-33.4558958,-70.6514445,,"825, Zenteno, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8329001, Chile",Zenteno,825,Santiago,Región Metropolitana de Santiago,,8329001,place,house,way,112466457.0
900036779,-33.4708479,-70.6009505,,"2948, Los Alerces, Ñuñoa, Provincia de Santiago, Región Metropolitana de Santiago, 7810000, Chile",Los Alerces,2948,Ñuñoa,Región Metropolitana de Santiago,,7810000,place,house,node,1246049529.0
900036811,-33.4708479,-70.6009505,,"2948, Los Alerces, Ñuñoa, Provincia de Santiago, Región Metropolitana de Santiago, 7810000, Chile",Los Alerces,2948,Ñuñoa,Región Metropolitana de Santiago,,7810000,place,house,node,1246049529.0
900036816,-33.4708479,-70.6009505,,"2948, Los Alerces, Ñuñoa, Provincia de Santiago, Región Metropolitana de Santiago, 7810000, Chile",Los Alerces,2948,Ñuñoa,Región Metropolitana de Santiago,,7810000,place,house,node,1246049529.0
900036853,-33.5734658,-70.5711038,,"3655, Nonato Coo, Villa Los Prados, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8220093, Chile",Nonato Coo,3655,,Región Metropolitana de Santiago,Puente Alto,8220093,place,house,node,1250146161.0
900036895,-33.4177921,-70.6077981,,"Mall Costanera Center, 2425, Avenida Andrés Bello, Sanhattan, Providencia, Provincia de Santiago, Región Metropolitana de Santiago, 7550099, Chile",Avenida Andrés Bello,2425,Providencia,Región Metropolitana de Santiago,,7550099,building,yes,way,159707319.0
900037035,-33.46434593,-70.65487765,,"1495, Victoria, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8360481, Chile",Victoria,1495,Santiago,Región Metropolitana de Santiago,,8360481,place,house,way,110573018.0
900037038,-33.4537631,-70.656957,,"Parque Davis, 1610, Dieciocho, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8320000, Chile",Dieciocho,1610,Santiago,Región Metropolitana de Santiago,,8320000,building,residential,way,608417721.0
900037117,-33.4721462,-70.5427045,,"8519, Pasaje Once, Población El Estanque, Peñalolén, Provincia de Santiago, Región Metropolitana de Santiago, 7940068, Chile",Pasaje Once,8519,Peñalolén,Región Metropolitana de Santiago,Peñalolén,7940068,place,house,way,109085119.0
900037245,-33.518495,-70.6593559,,"Aurus, Locarno, Población Rosembick, La Cisterna, Provincia de Santiago, Región Metropolitana de Santiago, 7980008, Chile",Locarno,,La Cisterna,Región Metropolitana de Santiago,,7980008,shop,jewelry,node,4477258908.0
900037246,-33.518495,-70.6593559,,"Aurus, Locarno, Población Rosembick, La Cisterna, Provincia de Santiago, Región Metropolitana de Santiago, 7980008, Chile",Locarno,,La Cisterna,Región Metropolitana de Santiago,,7980008,shop,jewelry,node,4477258908.0
900037272,-33.3924144,-70.6448314,,"Nueva Recoleta / Raúl Montt, Raúl Montt, Recoleta, Provincia de Santiago, Región Metropolitana de Santiago, 7690000, Chile",Raúl Montt,,Recoleta,Región Metropolitana de Santiago,Recoleta,7690000,highway,bus_stop,node,1175552162.0
900037288,-33.3908732,-70.5462835,,"Alto Las Condes, 9001, Avenida Presidente Kennedy, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7650191, Chile",Avenida Presidente Kennedy,9001,,Región Metropolitana de Santiago,Las Condes,7650191,shop,mall,way,23477423.0
900037310,-33.5090176,-70.6657777,,"1565, Octava Avenida, Villa Ready, San Miguel, Provincia de Santiago, Región Metropolitana de Santiago, 8490344, Chile",Octava Avenida,1565,San Miguel,Región Metropolitana de Santiago,,8490344,place,house,node,1251660393.0
900037315,-33.3924109,-70.6448262,,"Nueva Recoleta / Raúl Montt, Raúl Montt, Recoleta, Provincia de Santiago, Región Metropolitana de Santiago, 7690000, Chile",Raúl Montt,,Recoleta,Región Metropolitana de Santiago,Recoleta,7690000,highway,bus_stop,node,1175552162.0
900037384,-33.4206806,-70.53566192,,"8988, Patricia, Colón Oriente, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7570936, Chile",Patricia,8988,,Región Metropolitana de Santiago,Las Condes,7570936,place,house,node,1252568986.0
900037407,-33.3908732,-70.5462835,,"Alto Las Condes, 9001, Avenida Presidente Kennedy, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7650191, Chile",Avenida Presidente Kennedy,9001,,Región Metropolitana de Santiago,Las Condes,7650191,shop,mall,way,23477423.0
900037496,-33.4284571,-70.5630733,,"1823, Hernando de Magallanes, La Reina, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7550000, Chile",Hernando de Magallanes,1823,,Región Metropolitana de Santiago,Las Condes,7550000,place,house,way,109099472.0
